BertzCT,Chi1,Chi1v,HallKierAlpha,HeavyAtomMolWt,LabuteASA,MinEStateIndex,MolMR,MolWt,SMR_VSA5,TPSA,VSA_EState8,fr_benzene,NumAromaticCarbocycles
0.0010554180390955,0.000434144495684,0.0035752846364245,0.988006921949614,0.0001822718129598,0.0006759988123141,0.8946716109406958,0.0018410614118813,0.0003175024443646,0.6575140533307401,0.0061713830879982,0.948110393902072,0.0347299284428997,0.034722888829228
0.0014971515049106,0.0007226795931261,0.005373851213882,0.988006921949614,0.0003918935200591,0.0014071661393017,0.8625180316048291,0.0036486687892385,0.0006791238221993,0.7386326154320054,0.0061713830879982,0.959146427432274,0.0347299284428997,0.034722888829228
0.0013802390458814,0.000632514094803,0.004821033946106,0.988006921949614,0.0003918935200591,0.0014071661393017,0.8599633540687699,0.0036486687892385,0.0006791238221993,0.7386326154320054,0.0061713830879982,0.9589453583266496,0.0347299284428997,0.034722888829228
0.0006545563676388,6.406755566777712e-06,0.0001298570760099,0.981931040979182,1.522133280979251e-06,6.584327544303055e-06,0.9254058907652792,2.946125856558732e-05,2.236672395335024e-06,0.1233833635965824,0.0061713830879982,0.90837707310924,0.0347299284428997,0.034722888829228
0.0007282386871703,3.054201754697504e-05,0.0003238591409246,0.981931040979182,7.595835325723053e-06,2.961092227124773e-05,0.9091694877305256,0.000114896727056,1.1346329909137728e-05,0.2657390751934702,0.0061713830879982,0.9133743578338934,0.0347299284428997,0.034722888829228
0.0007431688484263,3.054201754697504e-05,0.0003055792533475,0.981931040979182,7.595835325723053e-06,2.961092227124773e-05,0.9254058907652792,0.000114896727056,1.1346329909137728e-05,0.277330564506182,0.0061713830879982,0.8787023651746143,0.0347299284428997,0.034722888829228
0.0008191067855567,0.0001022693627188,0.0007100331897682,0.981931040979182,2.678791735228184e-05,9.803571685646384e-05,0.9130119337290434,0.0003419591238348,4.057054830042693e-05,0.4093750664108257,0.0061713830879982,0.9157321001494414,0.0347299284428997,0.034722888829228
0.00092722019194,0.0002741092128412,0.0014740553071437,0.981931040979182,7.55481640150461e-05,0.0002650974312943,0.9142829471882344,0.000849564500714,0.0001157800900674,0.5346551102427208,0.0061713830879982,0.9171123221744863,0.0347299284428997,0.034722888829228
0.0010554180390955,0.0006302858082397,0.0029135732707794,0.981931040979182,0.0001822718129598,0.000620779392819,0.9148590543108752,0.0018544661516079,0.0002822351093114,0.6367707804864168,0.0061713830879982,0.9180203159169732,0.0347299284428997,0.034722888829228
0.0012062217259849,0.0012956282509368,0.0055048738028764,0.981931040979182,0.0003918935200591,0.0013052958745557,0.9151688442735456,0.0036721005658499,0.0006123756760191,0.7172944132100186,0.0061713830879982,0.9186635678699702,0.0347299284428997,0.034722888829228
0.0013828826590716,0.0024447884860713,0.0099693998128079,0.981931040979182,0.000771129085229,0.0025240925286422,0.9153545765137177,0.0067371241204239,0.0012147868078613,0.7797881455384017,0.0061713830879982,0.9191433312853936,0.0347299284428997,0.034722888829228
0.0015871592963497,0.0043113878502793,0.0173345816946935,0.981931040979182,0.0014142827979925,0.0045636152639171,0.9154746995318596,0.0116211163101744,0.0022441486138611,0.8279632700575962,0.0061713830879982,0.9195149923275736,0.0347299284428997,0.034722888829228
0.0008427230877228,1.819548971379617e-05,0.000244613602686,0.981931040979182,7.595835325723053e-06,2.961092227124773e-05,0.9137426912651024,0.000114896727056,1.1346329909137728e-05,0.277330564506182,0.0061713830879982,0.9367322858276144,0.0347299284428997,0.034722888829228
0.0010235882066789,7.415535711800365e-05,0.0006009131292619,0.981931040979182,2.678791735228184e-05,9.803571685646384e-05,0.9107454394116294,0.0003419591238348,4.057054830042685e-05,0.4199776177532735,0.0061713830879982,0.939262559585264,0.0347299284428997,0.034722888829228
0.0010673293233274,7.415535711800365e-05,0.0005578563733148,0.981931040979182,2.678791735228184e-05,9.803571685646384e-05,0.9236120095362956,0.0003419591238348,4.057054830042685e-05,0.4304559440535265,0.0061713830879982,0.9229527951190248,0.0347299284428997,0.034722888829228
0.0013018742471393,7.415535711800365e-05,0.0003383217078672,0.9728615734424392,2.678791735228184e-05,8.707334032108315e-05,0.9052732289089004,0.0003351264516087,3.432539718065063e-05,0.1233833635965824,0.0061713830879982,0.9471768328458025,0.0347299284428997,0.034722888829228
0.0006252621025983,1.1011844722178562e-06,3.8294426163844736e-05,0.9760443010931475,1.6504107029398647e-07,4.455889453834142e-06,0.9254058907652792,2.458566309967855e-06,1.5862532724722856e-07,0.0198543968037668,0.0061713830879982,0.3998206332276736,0.0347299284428997,0.034722888829228
0.0008225911882335,6.406755566777712e-06,9.10886953658066e-05,0.9760443010931475,1.522133280979251e-06,6.0519691201328525e-06,0.9254058907652792,1.830346635699728e-05,1.699547090981467e-06,0.1233833635965824,0.0061713830879982,0.7224419128862316,0.0347299284428997,0.034722888829228
0.0011981052268888,7.415535711800365e-05,0.0004524237627235,0.9760443010931475,2.678791735228184e-05,9.295532748075816e-05,0.8438938710454627,0.0002492482207156,3.432539718065054e-05,0.277330564506182,0.0061713830879982,0.8778338227466349,0.0347299284428997,0.034722888829228
0.0013237826892284,0.0001022693627188,0.0005118499975687,0.9760443010931475,2.678791735228184e-05,9.295532748075824e-05,0.9029737169635936,0.000253234286935,3.432539718065054e-05,0.4199776177532735,0.0061713830879982,0.8751558710067703,0.0347299284428997,0.034722888829228
0.0012353696585517,0.0002741092128412,0.0011494046326298,0.9760443010931475,7.55481640150461e-05,0.0002534520979818,0.9001638962939728,0.000659291881092,0.0001006746856794,0.5346551102427208,0.0061713830879982,0.7763962438267822,0.0347299284428997,0.034722888829228
0.0015287063510166,0.0002741092128412,0.0010867663995175,0.9760443010931475,7.55481640150461e-05,0.0002534520979818,0.907330597669726,0.000659291881092,0.0001006746856794,0.5434930206668329,0.0061713830879982,0.8787023651746143,0.0347299284428997,0.034722888829228
0.001357584692437,0.0002741092128412,0.0011864473693567,0.9760443010931475,7.55481640150461e-05,0.0002534520979818,0.9037062832687702,0.000659291881092,0.0001006746856794,0.5434930206668329,0.0061713830879982,0.8822171835938319,0.0347299284428997,0.034722888829228
0.0014212249211096,0.0006302858082397,0.0023098841840252,0.9760443010931475,0.0001822718129598,0.0005971186181202,0.9009379446599508,0.0014892864343044,0.0002502881969706,0.6367707804864168,0.0061713830879982,0.7801712919210531,0.0347299284428997,0.034722888829228
0.0016375275902316,0.0012956282509368,0.0044317832818382,0.9760443010931475,0.0003918935200591,0.0012613748196831,0.9013535671153128,0.0030273130569672,0.0005511740603701,0.7172944132100186,0.0061713830879982,0.7826208996030786,0.0347299284428997,0.034722888829228
0.0009918561424799,0.0002642014653243,0.0024523077525076,0.988006921949614,7.55481640150461e-05,0.0002532664294765,0.9069820954365424,0.0005732311524464,0.0001157800900674,0.6367707804864168,0.0061713830879982,0.7942336587401719,0.0347299284428997,0.034722888829228
0.0011349705674976,0.0006476248576854,0.0049141495350465,0.988006921949614,0.0001822718129598,0.0005967404036546,0.9099641743756276,0.0013203515024992,0.0002822351093114,0.7172944132100186,0.0061713830879982,0.7910389438534153,0.0347299284428997,0.034722888829228
0.0007463790793101,0.0003192200200526,0.002824287345538,0.988006921949614,7.55481640150461e-05,0.0002532664294765,0.9254058907652792,0.000581105139463,0.0001157800900674,0.7116879927864473,0.0061713830879982,0.3998206332276736,0.0347299284428997,0.034722888829228
0.0011349705674976,0.0006107361739205,0.0046864667471969,0.988006921949614,0.0001822718129598,0.0005967404036546,0.9063483338389948,0.0013203515024992,0.0002822351093114,0.7172944132100186,0.0061713830879982,0.7958519104284594,0.0347299284428997,0.034722888829228
0.0015794843634404,0.0009725644192007,0.0068785352256494,0.988006921949614,0.0003918935200591,0.0012606713562495,0.8781431732607272,0.0027238472259491,0.0006123756760191,0.7840327404733936,0.0061713830879982,0.8986419653828679,0.0347299284428997,0.034722888829228
0.0013018742471393,0.0013267424086233,0.0089676652278847,0.988006921949614,0.0003918935200591,0.0012606713562495,0.9093694360030948,0.0027238472259491,0.0006123756760191,0.7797881455384017,0.0061713830879982,0.7921950622559643,0.0347299284428997,0.034722888829228
0.0017230798385082,0.0002642014653243,0.0015308841739136,0.981931040979182,7.55481640150461e-05,0.0002289805771819,0.92130774161539,0.000570551688205,0.0001006746856794,0.5346551102427208,0.0061713830879982,0.7823656865695234,0.0347299284428997,0.034722888829228
0.0011896772353678,0.0003192200200526,0.0017585367466465,0.981931040979182,7.55481640150461e-05,0.0002289805771819,0.9210545680453304,0.000570551688205,0.0001006746856794,0.5256721498100042,0.0061713830879982,0.3998206332276736,0.0347299284428997,0.034722888829228
0.0053170753300651,0.0011151789501783,0.0022423181150968,0.9594279052184912,0.0003918935200591,0.0009922143825485,0.9231328902325812,0.0023647338054175,0.0004439356527548,0.277330564506182,0.0061713830879982,0.8857636425953913,0.3582293649957385,0.3582069667640977
0.0055585550914254,0.0010893876447807,0.0022242405700086,0.9594279052184912,0.0003918935200591,0.0009922143825485,0.9218591621519936,0.0023647338054175,0.0004439356527548,0.277330564506182,0.0061713830879982,0.8848592241855204,0.3582293649957385,0.3582069667640977
0.0051193106752706,0.0024968630870558,0.0051611205336654,0.9594279052184912,0.000771129085229,0.0019768413472982,0.9159061941092992,0.0044948655409604,0.0009129182903651,0.4093750664108257,0.0061713830879982,0.7823656865695234,0.3582293649957385,0.3582069667640977
0.0098725248789336,0.0018758567093493,0.0038481118547565,0.9594279052184912,0.000771129085229,0.0019768413472982,0.922180468783938,0.0046265101586848,0.0009129182903651,0.4304559440535265,0.0061713830879982,0.9253138532230109,0.3582293649957385,0.3582069667640977
0.0056168251859853,0.00183645758149,0.0038187770498898,0.9594279052184912,0.000771129085229,0.0019768413472982,0.922550111700596,0.0046265101586848,0.0009129182903651,0.4304559440535265,0.0061713830879982,0.9251020152451932,0.3582293649957385,0.3582069667640977
0.0178544093934584,0.0045587190088328,0.004750511784933,0.9114272671925456,0.0014142827979925,0.0028203928502117,0.9206461552118066,0.0070572352505393,0.0013270345972347,0.0198543968037668,0.0061713830879982,0.3998206332276736,0.6353496133288715,0.6352877817581707
0.022684695108847,0.0120187063349539,0.0105287011842838,0.8715969860176899,0.0040450516938654,0.0083155774889042,0.9191026402638796,0.0173061511897873,0.0038992581885187,0.0198543968037668,0.0061713830879982,0.3998206332276736,0.6353496133288715,0.6352877817581707
0.0005971015811771,1.1011844722178562e-06,4.7869886067773575e-05,0.9872243303827432,3.802085341440207e-07,4.455889453834142e-06,0.9040997435068284,9.025175711528836e-07,4.922223912388591e-07,0.0198543968037668,0.0225596916307924,0.3998206332276736,0.0347299284428997,0.034722888829228
0.0006044917655748,6.406755566777712e-06,0.0001388084613067,0.9872243303827432,2.7294242496803418e-06,5.169484655013563e-06,0.8130453415068238,9.303935127640393e-06,3.719207459229729e-06,0.1233833635965824,0.0225596916307924,0.7556602954113096,0.0347299284428997,0.034722888829228
0.0006301502152174,3.054201754697504e-05,0.000323717349994,0.9872243303827432,1.1902994041511372e-05,2.456910014223645e-05,0.8275052471377384,4.769563501427046e-05,1.677283761928394e-05,0.2657390751934702,0.0225596916307924,0.7866485939330871,0.0347299284428997,0.034722888829228
0.0006947333230982,0.0001022693627188,0.0007097443877012,0.9872243303827432,3.858708810374789e-05,8.421673316398995e-05,0.8321008807412542,0.0001680013847008,5.572744400688578e-05,0.4093750664108257,0.0225596916307924,0.798653552191644,0.0347299284428997,0.034722888829228
0.0006601178235705,1.819548971379617e-05,0.0002700066166176,0.9872243303827432,1.1902994041511372e-05,2.4569100142236403e-05,0.6597802469382921,4.73750529830139e-05,1.677283761928394e-05,0.4133118375183146,0.0225596916307924,0.8587756911203583,0.0347299284428997,0.034722888829228
0.0007918950145681,3.834919505068424e-05,0.0004464276608731,0.9872243303827432,3.858708810374789e-05,8.421673316398995e-05,0.4329560257856658,0.0001671021975304,5.572744400688578e-05,0.5379417193528349,0.0225596916307924,0.9079985898173608,0.0347299284428997,0.034722888829228
0.0007516482738025,0.0002741092128412,0.0014734965867585,0.9872243303827432,0.0001027304535332,0.0002332235657712,0.8341536885732851,0.0004679307973811,0.0001512464090006,0.5346551102427208,0.0225596916307924,0.8047767439483329,0.0347299284428997,0.034722888829228
0.0008474578972152,0.0006302858082397,0.0029125423304955,0.9872243303827432,0.0002376773388155,0.0005557221324231,0.8352497973006905,0.0011095421861872,0.0003554712976819,0.6367707804864168,0.0225596916307924,0.8083974889391126,0.0347299284428997,0.034722888829228
0.000932536524217,0.0012956282509368,0.0055030547891672,0.9872243303827432,0.0004949831153976,0.0011841071613911,0.8359043718315788,0.0023394613000734,0.0007501588454211,0.7172944132100186,0.0225596916307924,0.8107490804125109,0.0347299284428997,0.034722888829228
0.0007885018433965,7.415535711800365e-05,0.0003435998103105,0.9863913752819272,5.440712023786111e-05,6.358891271788445e-05,0.3924088282553321,7.187913204613105e-05,6.480526091743791e-05,0.258432366314159,0.0957151589223386,0.6843899613412494,0.0347299284428997,0.034722888829228
0.00406498047708,0.0006107361739205,0.0008384052158075,0.9449676841317468,0.0002376773388155,0.0003683033324617,0.8279526652784317,0.0006283950814336,0.0002208096250951,0.0198543968037668,0.0225596916307924,0.3998206332276736,0.3582293649957385,0.3582069667640977
0.0055983076760287,0.0011151789501783,0.0015319174689061,0.9449676841317468,0.0004949831153976,0.0008259983811514,0.8364794851577975,0.0014575159578856,0.0004939776786917,0.1233833635965824,0.0225596916307924,0.7490037109413856,0.3582293649957385,0.3582069667640977
0.005850121826856,0.0010893876447807,0.0015190892314591,0.9449676841317468,0.0004949831153976,0.0008259983811514,0.8310268924226127,0.0014575159578856,0.0004939776786917,0.1233833635965824,0.0225596916307924,0.7571269416365652,0.3582293649957385,0.3582069667640977
0.0006044917655748,6.406755566777712e-06,9.583541797052254e-05,0.9872243303827432,2.7294242496803418e-06,5.6496515915142444e-06,0.9254058907652792,9.987602077987771e-06,3.719207459229729e-06,0.0198543968037668,0.0108728493525167,0.3998206332276736,0.0347299284428997,0.034722888829228
0.0006947333230982,0.0001022693627188,0.0005915711801885,0.9872243303827432,3.8587088103747966e-05,8.902426116375045e-05,0.8964225877596452,0.0001752197332042,5.572744400688578e-05,0.2657390751934702,0.0108728493525167,0.8365674717062115,0.0347299284428997,0.034722888829228
0.0007728073988951,7.415535711800365e-05,0.0005023365023212,0.9872243303827432,3.8587088103747966e-05,8.902426116375045e-05,0.8392846762400019,0.0001742890250097,5.572744400688588e-05,0.4133118375183146,0.0108728493525167,0.8787023651746143,0.0347299284428997,0.034722888829228
0.0007516482738025,0.0002741092128412,0.0012435569645198,0.9872243303827432,0.0001027304535332,0.0002443845407771,0.8982016499201644,0.0004845767464395,0.0001512464090006,0.4093750664108257,0.0108728493525167,0.8412776430209978,0.0347299284428997,0.034722888829228
0.0008714163200516,0.0002100507841911,0.0010091960536191,0.9872243303827432,0.0001027304535332,0.0002443845407771,0.8778484597268597,0.0004777917886263,0.0001512464090006,0.277330564506182,0.0108728493525167,0.9061914031376151,0.0347299284428997,0.034722888829228
0.0006947333230982,0.0001022693627188,0.0006763507118664,0.9872243303827432,3.858708810374789e-05,8.902426116375045e-05,0.8929545672928962,0.0001752197332042,5.572744400688588e-05,0.277330564506182,0.0108728493525167,0.9153568584447576,0.0347299284428997,0.034722888829228
0.0007516482738025,0.0002741092128412,0.0014087914890946,0.9872243303827432,0.0001027304535332,0.0002443845407771,0.8938396477068831,0.0004845767464395,0.0001512464090006,0.4199776177532735,0.0108728493525167,0.9186089296301234,0.0347299284428997,0.034722888829228
0.0008714163200516,0.0002100507841911,0.0012120995116943,0.9872243303827432,0.0001027304535332,0.0002443845407771,0.8416199878292281,0.000482435888945,0.0001512464090006,0.5467259716629731,0.0108728493525167,0.9309444895392442,0.0347299284428997,0.034722888829228
0.0046899571494204,0.0013267424086233,0.0014729179190255,0.9449676841317468,0.0004949831153976,0.0008577664702087,0.897951119672717,0.0014939339212424,0.0004939776786917,0.0198543968037668,0.0108728493525167,0.3998206332276736,0.3582293649957385,0.3582069667640977
0.0265991169948511,0.0181146383731409,0.0125825905418062,0.8313361818388794,0.0074185267631524,0.0123159877315147,0.8949343425141719,0.0193382868010647,0.0069322796306524,0.0198543968037668,0.0108728493525167,0.3998206332276736,0.6353496133288715,0.6352877817581707
0.0005971015811771,1.1011844722178562e-06,3.5041694558796394e-05,0.9798326396905184,3.802085341440207e-07,4.455889453834142e-06,0.9254058907652792,4.557098512323258e-07,3.44547168973238e-07,0.0198543968037668,0.0181835029266913,0.762998197696384,0.0347299284428997,0.034722888829228
0.0011249847319802,0.0006302858082397,0.0023152528865892,0.9798326396905184,0.0002376773388155,0.0005125847413481,0.8844303028883929,0.0009270049502212,0.0003166954083645,0.6367707804864168,0.0181835029266913,0.7757870119474657,0.0347299284428997,0.034722888829228
0.0014786092674516,0.0024447884860713,0.0081599484601528,0.9798326396905184,0.0009498552718814,0.0021720214987793,0.8853234891569932,0.0039261755880418,0.0013295081459429,0.7797881455384017,0.0181835029266913,0.7817173399978197,0.0347299284428997,0.034722888829228
0.001954453341693,0.0071964424685184,0.0243692338711242,0.9798326396905184,0.0029075467693453,0.0069018727647986,0.8856872318611595,0.0122663010892547,0.0042124631249628,0.8650419623325789,0.0181835029266913,0.7847774112934012,0.0347299284428997,0.034722888829228
0.0008877057178273,1.819548971379617e-05,0.000189983279088,0.9798326396905184,1.1902994041511372e-05,2.1407011345220787e-05,0.7926397770617323,3.4555363384870585e-05,1.3809870407917995e-05,0.277330564506182,0.0181835029266913,0.8407913053733904,0.0347299284428997,0.034722888829228
0.0012413563407782,0.0002100507841911,0.0010164735903377,0.9798326396905184,0.0001027304535332,0.0002123556843769,0.8214929755659246,0.0003789708135716,0.0001323340673635,0.5434930206668329,0.0181835029266913,0.8655530549144976,0.0347299284428997,0.034722888829228
0.0013803101467755,0.0001641465532037,0.0008550498114272,0.9798326396905184,0.0001027304535332,0.0002123556843769,0.8044276469846856,0.0003734238477234,0.0001323340673635,0.4304559440535265,0.0181835029266913,0.910745337228112,0.0347299284428997,0.034722888829228
0.0014270853690665,0.0005022345237148,0.0020596438243486,0.9798326396905184,0.0002376773388155,0.0005125847413481,0.8251169636666333,0.0009270049502212,0.0003166954083645,0.6438163830505114,0.0181835029266913,0.86940280168411,0.0347299284428997,0.034722888829228
0.0015906159743897,0.0003962009456303,0.001688649709254,0.9798326396905184,0.0002376773388155,0.0005125847413481,0.8210149549236778,0.0009154607854988,0.0003166954083645,0.5521859434958102,0.0181835029266913,0.9160405620341708,0.0347299284428997,0.034722888829228
0.0011336310004635,0.0002256112076042,0.0011103375046487,0.9798326396905184,0.0001027304535332,0.0002123556843769,0.8318870730134826,0.0003789708135716,0.0001323340673635,0.5434930206668329,0.0181835029266913,0.8708429671534075,0.0347299284428997,0.034722888829228
0.0015906159743897,0.000434144495684,0.0019059737764256,0.9798326396905184,0.0002376773388155,0.0005125847413481,0.8077394044554471,0.0009154607854988,0.0003166954083645,0.5521859434958102,0.0181835029266913,0.916420424999722,0.0347299284428997,0.034722888829228
0.0017799234220166,0.0007779876546468,0.003182090732185,0.9798326396905184,0.0004949831153976,0.001102968720931,0.8021641298603024,0.0019572616809064,0.0006776050801864,0.5607341362420345,0.0181835029266913,0.9386965561730144,0.0347299284428997,0.034722888829228
0.0088514030907014,0.0021403930748085,0.0023585257969365,0.933093727103094,0.0009498552718814,0.0015713638498775,0.7797491918936671,0.002560148604472,0.0009109760960572,0.1233833635965824,0.0181835029266913,0.7105062532827259,0.3582293649957385,0.3582069667640977
0.0006850213747018,6.406755566777712e-06,5.238904247668565e-05,0.9724358957603486,4.642032811940387e-06,4.455889453834142e-06,0.6094842789307672,1.262329669665917e-06,3.6992528193116767e-06,0.0198543968037668,0.0763834279507075,0.351936681413157,0.0347299284428997,0.034722888829228
0.0008987194065541,1.819548971379617e-05,0.0001171454548391,0.9724358957603486,1.8065620212079466e-05,1.498607050666482e-05,0.253792983717328,1.161765432679033e-05,1.6702953376577113e-05,0.1233833635965824,0.0763834279507075,0.6315701264378861,0.0347299284428997,0.034722888829228
0.0011033018126784,7.415535711800365e-05,0.0003057580946571,0.9724358957603486,5.440712023786111e-05,5.656409493883606e-05,0.2900968693943341,5.630686864212003e-05,5.553766248466277e-05,0.2657390751934702,0.0763834279507075,0.7153043353848352,0.0347299284428997,0.034722888829228
0.0014141905941953,0.0001641465532037,0.0005622608510356,0.9724358957603486,0.0001375701616722,0.0001671537170567,0.292213769160966,0.0001886287044837,0.0001508108995495,0.277330564506182,0.0763834279507075,0.8517622959874084,0.0347299284428997,0.034722888829228
0.0090761010576056,0.0021403930748085,0.0016144731079218,0.9101269860286186,0.0011616245960433,0.0013266058490723,0.2376017670720079,0.0015964507090038,0.0010014680999698,0.0198543968037668,0.0763834279507075,0.3998206332276736,0.3582293649957385,0.3582069667640977
0.0007776743695191,3.054201754697504e-05,0.0001074561882218,0.9724358957603486,1.8065620212079466e-05,1.6141276082698583e-05,0.8376925621419833,1.056979999921547e-05,1.6702953376577113e-05,0.0198543968037668,0.0345425870043896,0.4805978698717806,0.0347299284428997,0.034722888829228
0.0011033018126784,7.415535711800365e-05,0.0002298779299871,0.9724358957603486,5.440712023786111e-05,6.002396203235359e-05,0.6124624375738686,5.2455622459599074e-05,5.55376624846628e-05,0.1233833635965824,0.0345425870043896,0.6799828293407298,0.0347299284428997,0.034722888829228
0.0014675902846228,0.0005337242487668,0.0011964605117823,0.9724358957603486,0.0003063793394544,0.0004354198180708,0.6833503558539176,0.0004983833335927,0.0003545847655364,0.4093750664108257,0.0345425870043896,0.756828767640874,0.0347299284428997,0.034722888829228
0.0008850857230078,0.0001022693627188,0.0002953056148056,0.9724358957603486,5.440712023786106e-05,6.002396203235359e-05,0.8468338963031505,5.2455622459599074e-05,5.55376624846628e-05,0.1233833635965824,0.0345425870043896,0.8179902534715823,0.0347299284428997,0.034722888829228
0.0012723182236259,0.0002100507841911,0.0005915711801885,0.9724358957603486,0.0001375701616722,0.0001756273404583,0.6341292949361802,0.0001812382332126,0.0001508108995495,0.277330564506182,0.0345425870043896,0.8669369352169769,0.0347299284428997,0.034722888829228
0.0014675902846228,0.0005337242487668,0.0013560729307469,0.9724358957603486,0.0003063793394544,0.0004354198180708,0.6833503558539177,0.0004983833335927,0.0003545847655364,0.4199776177532735,0.0345425870043896,0.8807702888208855,0.0347299284428997,0.034722888829228
